label_index	winner_index	loser_index	evaluator_index
12797	36	78	84
12798	36	78	84
12799	36	78	31
12800	36	78	116
12801	0	78	4
12802	0	78	41
12803	0	78	161
12804	0	78	126
12805	0	78	126
12806	0	78	33
12807	0	78	63
12808	0	78	76
12809	0	78	153
12810	0	78	176
12811	47	78	147
12812	47	78	83
12813	47	78	107
12814	47	78	107
12815	47	78	119
12816	47	78	63
12817	47	78	82
12818	47	78	15
12819	47	78	122
12820	47	78	122
12821	47	78	155
12822	73	78	147
12823	73	78	107
12824	73	78	107
12825	73	78	41
12826	73	78	113
12827	73	78	152
12828	73	78	82
12829	73	78	15
12830	73	78	104
12831	73	78	46
12832	73	78	73
12833	73	78	122
12834	73	78	155
12835	4	78	171
12836	4	78	147
12837	4	78	137
12838	4	78	137
12839	4	78	21
12840	4	78	41
12841	4	78	14
12842	4	78	30
12843	4	78	29
12844	4	78	8
12845	4	78	158
12846	4	78	122
12847	46	78	4
12848	46	78	72
12849	46	78	107
12850	46	78	121
12851	46	78	121
12852	46	78	127
12853	46	78	113
12854	46	78	57
12855	46	78	89
12856	46	78	10
12857	74	78	171
12858	74	78	83
12859	74	78	48
12860	74	78	14
12861	74	78	40
12862	74	78	63
12863	74	78	29
12864	74	78	98
12865	74	78	145
12866	74	78	145
12867	74	78	61
12868	74	78	67
12869	9	78	147
12870	9	78	137
12871	9	78	83
12872	9	78	107
12873	9	78	52
12874	9	78	42
12875	9	78	58
12876	9	78	119
12877	9	78	153
12878	9	78	3
12879	9	78	15
12880	9	78	109
12881	9	78	145
12882	9	78	61
12883	9	78	102
12884	53	78	138
12885	53	78	137
12886	53	78	21
12887	53	78	41
12888	53	78	41
12889	53	78	48
12890	53	78	126
12891	53	78	63
12892	53	78	82
12893	53	78	15
12894	53	78	84
12895	53	78	150
12896	53	78	122
12897	39	78	147
12898	39	78	137
12899	39	78	97
12900	39	78	97
12901	39	78	127
12902	39	78	127
12903	39	78	113
12904	39	78	99
12905	39	78	89
12906	39	78	82
12907	39	78	27
12908	39	78	15
12909	39	78	176
12910	39	78	102
12911	51	78	147
12912	51	78	48
12913	51	78	89
12914	51	78	119
12915	51	78	33
12916	51	78	76
12917	51	78	53
12918	51	78	136
12919	79	78	21
12920	79	78	79
12921	79	78	42
12922	79	78	58
12923	79	78	33
12924	79	78	142
12925	79	78	142
12926	79	78	38
12927	79	78	102
12928	79	78	67
12929	52	78	137
12930	52	78	72
12931	52	78	72
12932	52	78	97
12933	52	78	161
12934	52	78	89
12935	52	78	89
12936	52	78	119
12937	52	78	142
12938	52	78	84
12939	58	78	147
12940	58	78	147
12941	58	78	4
12942	58	78	97
12943	58	78	29
12944	58	78	136
12945	58	78	27
12946	58	78	37
12947	58	78	122
12948	58	78	146
12949	33	78	4
12950	33	78	42
12951	33	78	33
12952	33	78	153
12953	33	78	142
12954	33	78	18
12955	33	78	131
12956	33	78	94
12957	48	78	147
12958	48	78	97
12959	48	78	14
12960	48	78	42
12961	48	78	126
12962	48	78	58
12963	48	78	119
12964	48	78	53
12965	48	78	15
12966	48	78	122
12967	48	78	148
12968	62	78	147
12969	62	78	81
12970	62	78	79
12971	62	78	75
12972	62	78	152
12973	62	78	51
12974	62	78	57
12975	62	78	82
12976	62	78	80
12977	62	78	98
12978	62	78	67
12979	64	78	83
12980	64	78	72
12981	64	78	21
12982	64	78	128
12983	64	78	161
12984	64	78	89
12985	64	78	33
12986	64	78	76
12987	64	78	98
12988	64	78	145
12989	64	78	133
12990	64	78	131
12991	64	78	17
12992	64	78	102
12993	60	78	128
12994	60	78	128
12995	60	78	113
12996	60	78	32
12997	60	78	99
12998	60	78	82
12999	60	78	27
13000	60	78	10
13001	60	78	10
13002	60	78	134
13003	60	78	67
13004	35	78	137
13005	35	78	41
13006	35	78	111
13007	35	78	51
13008	35	78	32
13009	35	78	126
13010	35	78	126
13011	35	78	89
13012	37	78	71
13013	37	78	14
13014	37	78	57
13015	37	78	126
13016	37	78	89
13017	37	78	33
13018	37	78	33
13019	37	78	63
13020	37	78	173
13021	37	78	155
13022	18	78	137
13023	18	78	83
13024	18	78	72
13025	18	78	72
13026	18	78	21
13027	18	78	121
13028	18	78	127
13029	18	78	111
13030	18	78	128
13031	18	78	14
13032	18	78	63
13033	18	78	63
13034	18	78	136
13035	18	78	87
13036	18	78	122
13037	10	78	171
13038	10	78	72
13039	10	78	21
13040	10	78	121
13041	10	78	48
13042	10	78	86
13043	10	78	126
13044	10	78	126
13045	10	78	142
13046	10	78	15
13047	10	78	84
13048	10	78	176
13049	10	78	102
13050	44	78	4
13051	44	78	100
13052	44	78	99
13053	44	78	119
13054	44	78	63
13055	44	78	76
13056	44	78	73
13057	27	78	83
13058	27	78	97
13059	27	78	111
13060	27	78	99
13061	27	78	99
13062	27	78	40
13063	27	78	40
13064	27	78	40
13065	27	78	53
13066	27	78	82
13067	27	78	142
13068	27	78	12
13069	27	78	150
13070	27	78	122
13071	13	78	147
13072	13	78	2
13073	13	78	99
13074	13	78	40
13075	13	78	82
13076	13	78	143
13077	13	78	145
13078	13	78	145
13079	13	78	102
13080	7	78	83
13081	7	78	107
13082	7	78	107
13083	7	78	111
13084	7	78	48
13085	7	78	113
13086	7	78	14
13087	7	78	14
13088	7	78	53
13089	7	78	142
13090	7	78	145
13091	7	78	145
13092	7	78	73
13093	7	78	73
13094	7	78	123
13095	7	78	122
13096	61	78	137
13097	61	78	97
13098	61	78	32
13099	61	78	40
13100	61	78	89
13101	61	78	153
13102	61	78	15
13103	61	78	13
13104	61	78	46
13105	21	78	111
13106	21	78	48
13107	21	78	79
13108	21	78	32
13109	21	78	99
13110	21	78	33
13111	21	78	3
13112	21	78	87
13113	21	78	73
13114	40	78	147
13115	40	78	127
13116	40	78	113
13117	40	78	126
13118	40	78	89
13119	40	78	33
13120	40	78	82
13121	40	78	142
13122	40	78	27
13123	40	78	15
13124	40	78	98
13125	40	78	122
13126	40	78	102
13127	2	78	138
13128	2	78	137
13129	2	78	83
13130	2	78	72
13131	2	78	111
13132	2	78	34
13133	2	78	33
13134	2	78	142
13135	2	78	134
13136	23	78	171
13137	23	78	171
13138	23	78	147
13139	23	78	4
13140	23	78	48
13141	23	78	32
13142	23	78	32
13143	23	78	142
13144	23	78	27
13145	23	78	122
13146	23	78	44
13147	23	78	148
13148	71	78	147
13149	71	78	20
13150	71	78	97
13151	71	78	127
13152	71	78	63
13153	71	78	53
13154	71	78	153
13155	71	78	153
13156	71	78	109
13157	71	78	46
13158	71	78	50
13159	32	78	137
13160	32	78	72
13161	32	78	72
13162	32	78	41
13163	32	78	79
13164	32	78	32
13165	32	78	126
13166	32	78	126
13167	32	78	156
13168	32	78	82
13169	32	78	153
13170	32	78	80
13171	32	78	134
13172	32	78	122
13173	32	78	67
13174	5	78	147
13175	5	78	97
13176	5	78	111
13177	5	78	79
13178	5	78	161
13179	5	78	82
13180	5	78	142
13181	5	78	27
13182	5	78	104
13183	5	78	73
13184	5	78	133
13185	5	78	102
13186	29	78	142
13187	29	78	142
13188	29	78	8
13189	29	78	84
13190	29	78	13
13191	29	78	73
13192	29	78	73
13193	29	78	133
13194	29	78	116
13195	29	78	102
13196	29	78	102
13197	29	78	102
13198	8	78	147
13199	8	78	137
13200	8	78	4
13201	8	78	83
13202	8	78	72
13203	8	78	21
13204	8	78	97
13205	8	78	41
13206	8	78	86
13207	8	78	40
13208	8	78	29
13209	8	78	142
13210	8	78	105
13211	8	78	150
13212	8	78	102
13213	14	78	23
13214	14	78	147
13215	14	78	127
13216	14	78	14
13217	14	78	99
13218	14	78	119
13219	14	78	8
13220	14	78	98
13221	14	78	98
13222	14	78	98
13223	14	78	10
13224	14	78	10
13225	67	78	138
13226	67	78	171
13227	67	78	171
13228	67	78	72
13229	67	78	86
13230	67	78	58
13231	67	78	27
13232	67	78	15
13233	67	78	8
13234	67	78	6
13235	63	78	83
13236	63	78	97
13237	63	78	119
13238	63	78	63
13239	24	78	137
13240	24	78	71
13241	24	78	79
13242	24	78	126
13243	24	78	89
13244	24	78	119
13245	24	78	63
13246	24	78	122
13247	75	78	23
13248	75	78	107
13249	75	78	97
13250	75	78	41
13251	75	78	48
13252	75	78	128
13253	75	78	57
13254	75	78	63
13255	75	78	53
13256	75	78	123
13257	75	78	102
13258	20	78	14
13259	20	78	126
13260	20	78	85
13261	20	78	82
13262	20	78	82
13263	20	78	104
13264	20	78	10
13265	20	78	103
13266	20	78	64
13267	50	78	72
13268	50	78	72
13269	50	78	21
13270	50	78	71
13271	50	78	111
13272	50	78	42
13273	50	78	99
13274	50	78	89
13275	50	78	89
13276	50	78	119
13277	50	78	15
13278	50	78	8
13279	50	78	10
13280	50	78	31
13281	50	78	44
13282	45	78	23
13283	45	78	97
13284	45	78	48
13285	45	78	48
13286	45	78	79
13287	45	78	79
13288	45	78	79
13289	45	78	113
13290	45	78	42
13291	45	78	119
13292	45	78	53
13293	45	78	15
13294	45	78	145
13295	45	78	123
13296	45	78	123
13297	45	78	61
13298	1	78	23
13299	1	78	147
13300	1	78	113
13301	1	78	14
13302	1	78	32
13303	1	78	82
13304	1	78	82
13305	1	78	142
13306	1	78	104
13307	1	78	145
13308	1	78	73
13309	1	78	61
13310	41	78	83
13311	41	78	107
13312	41	78	48
13313	41	78	113
13314	41	78	14
13315	41	78	58
13316	41	78	63
13317	41	78	76
13318	72	78	147
13319	72	78	137
13320	72	78	63
13321	72	78	142
13322	72	78	77
13323	72	78	84
13324	72	78	122
13325	72	78	102
13326	68	78	23
13327	68	78	147
13328	68	78	83
13329	68	78	111
13330	68	78	101
13331	68	78	82
13332	68	78	84
13333	68	78	140
13334	57	78	83
13335	57	78	21
13336	57	78	41
13337	57	78	48
13338	57	78	86
13339	57	78	14
13340	57	78	57
13341	57	78	42
13342	57	78	119
13343	57	78	82
13344	57	78	3
13345	57	78	139
13346	57	78	145
13347	57	78	167
13348	57	78	61
13349	57	78	54
13350	11	78	147
13351	11	78	83
13352	11	78	83
13353	11	78	107
13354	11	78	127
13355	11	78	41
13356	11	78	42
13357	11	78	42
13358	11	78	89
13359	11	78	33
13360	42	78	48
13361	42	78	89
13362	42	78	76
13363	42	78	76
13364	42	78	15
13365	42	78	10
13366	42	78	67
13367	49	78	171
13368	49	78	147
13369	49	78	97
13370	49	78	97
13371	49	78	41
13372	49	78	79
13373	49	78	86
13374	49	78	113
13375	49	78	76
13376	49	78	53
13377	49	78	142
13378	49	78	145
13379	49	78	122
13380	65	78	137
13381	65	78	107
13382	65	78	41
13383	65	78	161
13384	65	78	33
13385	65	78	33
13386	65	78	142
13387	65	78	73
13388	17	78	4
13389	17	78	83
13390	17	78	107
13391	17	78	97
13392	17	78	121
13393	17	78	41
13394	17	78	71
13395	17	78	79
13396	17	78	40
13397	17	78	119
13398	17	78	33
13399	17	78	15
13400	17	78	15
13401	17	78	172
13402	31	78	137
13403	31	78	21
13404	31	78	111
13405	31	78	89
13406	31	78	145
13407	31	78	145
13408	31	78	133
13409	31	78	61
13410	31	78	148
13411	19	78	135
13412	19	78	72
13413	19	78	72
13414	19	78	21
13415	19	78	21
13416	19	78	99
13417	19	78	58
13418	19	78	63
13419	19	78	63
13420	19	78	85
13421	19	78	10
13422	66	78	83
13423	66	78	127
13424	66	78	127
13425	66	78	71
13426	66	78	71
13427	66	78	133
13428	66	78	122
13429	25	78	147
13430	25	78	147
13431	25	78	137
13432	25	78	97
13433	25	78	41
13434	25	78	57
13435	3	78	41
13436	3	78	86
13437	3	78	113
13438	3	78	33
13439	3	78	85
13440	3	78	27
13441	3	78	27
13442	3	78	15
13443	3	78	10
13444	3	78	133
13445	3	78	50
13446	12	78	107
13447	12	78	48
13448	12	78	113
13449	12	78	58
13450	12	78	33
13451	12	78	73
13452	12	78	56
13453	6	78	137
13454	6	78	137
13455	6	78	111
13456	6	78	86
13457	6	78	113
13458	6	78	33
13459	6	78	15
13460	6	78	8
13461	6	78	176
13462	6	78	102
13463	16	78	107
13464	16	78	41
13465	16	78	48
13466	16	78	89
13467	16	78	84
13468	16	78	44
13469	55	78	4
13470	55	78	107
13471	55	78	14
13472	55	78	53
13473	55	78	104
13474	55	78	61
13475	15	78	83
13476	15	78	111
13477	15	78	119
13478	15	78	84
13479	15	78	176
13480	30	78	147
13481	30	78	97
13482	30	78	127
13483	30	78	32
13484	30	78	53
13485	30	78	102
13486	30	78	148
13487	30	78	155
13488	22	78	135
13489	22	78	97
13490	22	78	97
13491	22	78	79
13492	22	78	99
13493	22	78	58
13494	22	78	3
13495	22	78	98
13496	22	78	10
13497	22	78	102
13498	76	78	107
13499	76	78	79
13500	76	78	142
13501	76	78	38
13502	76	78	95
13503	76	78	6
13504	70	63	171
13505	70	63	41
13506	70	63	111
13507	70	63	111
13508	70	63	48
13509	70	63	126
13510	70	63	63
13511	70	63	63
13512	70	63	27
13513	70	63	27
13514	70	63	84
13515	70	63	87
13516	70	63	122
13517	43	63	107
13518	43	63	41
13519	43	63	52
13520	43	63	40
13521	43	63	53
13522	43	63	142
13523	43	63	104
13524	77	63	23
13525	77	63	147
13526	77	63	4
13527	77	63	72
13528	77	63	41
13529	77	63	111
13530	77	63	32
13531	77	63	32
13532	77	63	126
13533	77	63	53
13534	77	63	15
13535	77	63	123
13536	77	63	154
13537	77	63	61
13538	26	63	137
13539	26	63	107
13540	26	63	127
13541	26	63	91
13542	26	63	48
13543	26	63	126
13544	26	63	40
13545	26	63	53
13546	26	63	142
13547	26	63	98
13548	26	63	10
13549	26	63	167
13550	26	63	123
13551	26	63	123
13552	26	63	148
13553	34	63	107
13554	34	63	97
13555	34	63	97
13556	34	63	152
13557	34	63	30
13558	34	63	63
13559	34	63	53
13560	34	63	53
13561	34	63	104
13562	34	63	168
13563	34	63	131
13564	34	63	122
13565	34	63	122
13566	34	63	61
13567	34	63	102
13568	34	63	148
13569	59	63	107
13570	59	63	107
13571	59	63	127
13572	59	63	86
13573	59	63	57
13574	59	63	145
13575	59	63	150
13576	59	63	123
13577	59	63	61
13578	59	63	102
13579	56	63	48
13580	56	63	86
13581	56	63	113
13582	56	63	113
13583	56	63	30
13584	56	63	104
13585	69	63	23
13586	69	63	147
13587	69	63	41
13588	69	63	14
13589	69	63	32
13590	69	63	32
13591	69	63	126
13592	69	63	40
13593	69	63	40
13594	69	63	40
13595	69	63	119
13596	69	63	119
13597	69	63	15
13598	38	63	107
13599	38	63	127
13600	38	63	71
13601	38	63	86
13602	38	63	86
13603	38	63	161
13604	38	63	42
13605	38	63	27
13606	38	63	27
13607	38	63	150
13608	38	63	167
13609	38	63	122
13610	38	63	61
13611	54	63	97
13612	54	63	121
13613	54	63	159
13614	54	63	159
13615	54	63	159
13616	54	63	127
13617	54	63	79
13618	54	63	30
13619	54	63	63
13620	54	63	142
13621	54	63	49
13622	54	63	87
13623	54	63	150
13624	54	63	123
13625	54	63	123
13626	54	63	61
13627	54	63	61
13628	54	63	148
13629	28	63	32
13630	28	63	129
13631	28	63	33
13632	28	63	142
13633	28	63	49
13634	28	63	173
13635	28	63	84
13636	28	63	133
13637	28	63	61
13638	36	63	147
13639	36	63	97
13640	36	63	127
13641	36	63	79
13642	36	63	27
13643	36	63	122
13644	36	63	122
13645	36	63	122
13646	36	63	122
13647	36	63	61
13648	0	63	107
13649	0	63	21
13650	0	63	159
13651	0	63	79
13652	0	63	113
13653	0	63	57
13654	0	63	57
13655	0	63	153
13656	0	63	27
13657	0	63	123
13658	0	63	54
13659	47	63	72
13660	47	63	21
13661	47	63	97
13662	47	63	71
13663	47	63	48
13664	47	63	161
13665	47	63	32
13666	47	63	32
13667	47	63	142
13668	47	63	98
13669	47	63	167
13670	47	63	122
13671	47	63	102
13672	47	63	102
13673	73	63	23
13674	73	63	137
13675	73	63	72
13676	73	63	72
13677	73	63	97
13678	73	63	53
13679	73	63	15
13680	73	63	15
13681	73	63	15
13682	73	63	12
13683	73	63	12
13684	73	63	150
13685	4	63	72
13686	4	63	107
13687	4	63	107
13688	4	63	121
13689	4	63	41
13690	4	63	119
13691	4	63	27
13692	4	63	133
13693	4	63	61
13694	46	63	14
13695	46	63	14
13696	46	63	57
13697	46	63	32
13698	46	63	119
13699	46	63	82
13700	46	63	15
13701	46	63	15
13702	46	63	168
13703	46	63	87
13704	46	63	122
13705	46	63	122
13706	46	63	102
13707	74	63	138
13708	74	63	83
13709	74	63	52
13710	74	63	79
13711	74	63	113
13712	74	63	53
13713	74	63	143
13714	74	63	55
13715	74	63	167
13716	74	63	148
13717	9	63	137
13718	9	63	52
13719	9	63	52
13720	9	63	75
13721	9	63	113
13722	9	63	32
13723	9	63	30
13724	9	63	58
13725	9	63	89
13726	9	63	102
13727	53	63	21
13728	53	63	97
13729	53	63	41
13730	53	63	27
13731	53	63	8
13732	53	63	10
13733	53	63	12
13734	53	63	90
13735	53	63	150
13736	53	63	133
13737	53	63	123
13738	53	63	68
13739	39	63	72
13740	39	63	81
13741	39	63	32
13742	39	63	32
13743	39	63	30
13744	39	63	30
13745	39	63	15
13746	39	63	13
13747	39	63	133
13748	39	63	108
13749	51	63	147
13750	51	63	107
13751	51	63	153
13752	51	63	27
13753	51	63	27
13754	51	63	84
13755	51	63	61
13756	51	63	61
13757	79	63	171
13758	79	63	41
13759	79	63	41
13760	79	63	14
13761	79	63	33
13762	79	63	82
13763	79	63	27
13764	79	63	84
13765	79	63	87
13766	79	63	145
13767	79	63	123
13768	79	63	117
13769	52	63	147
13770	52	63	107
13771	52	63	52
13772	52	63	79
13773	52	63	53
13774	52	63	157
13775	52	63	150
13776	52	63	133
13777	52	63	123
13778	52	63	122
13779	52	63	61
13780	58	63	23
13781	58	63	159
13782	58	63	48
13783	58	63	32
13784	58	63	30
13785	58	63	42
13786	58	63	63
13787	58	63	104
13788	58	63	8
13789	58	63	133
13790	78	63	72
13791	78	63	21
13792	78	63	111
13793	78	63	111
13794	78	63	48
13795	78	63	161
13796	78	63	126
13797	78	63	126
13798	78	63	126
13799	78	63	40
13800	78	63	10
13801	78	63	133
13802	78	63	123
13803	78	63	123
13804	78	63	122
13805	78	63	61
13806	33	63	147
13807	33	63	137
13808	33	63	97
13809	33	63	41
13810	33	63	71
13811	33	63	79
13812	33	63	32
13813	33	63	32
13814	33	63	40
13815	33	63	40
13816	33	63	142
13817	33	63	123
13818	33	63	148
13819	48	63	107
13820	48	63	30
13821	48	63	126
13822	48	63	119
13823	48	63	53
13824	48	63	82
13825	48	63	104
13826	48	63	73
13827	48	63	60
13828	48	63	123
13829	48	63	122
13830	48	63	70
13831	62	63	171
13832	62	63	171
13833	62	63	4
13834	62	63	4
13835	62	63	107
13836	62	63	97
13837	62	63	79
13838	62	63	57
13839	62	63	126
13840	62	63	40
13841	62	63	142
13842	62	63	142
13843	62	63	87
13844	62	63	10
13845	62	63	123
13846	62	63	103
13847	62	63	61
13848	64	63	41
13849	64	63	14
13850	64	63	32
13851	64	63	32
13852	64	63	126
13853	64	63	15
13854	64	63	167
13855	64	63	78
13856	64	63	61
13857	60	63	147
13858	60	63	107
13859	60	63	127
13860	60	63	127
13861	60	63	41
13862	60	63	161
13863	60	63	14
13864	60	63	32
13865	60	63	15
13866	60	63	8
13867	60	63	84
13868	60	63	67
13869	35	63	137
13870	35	63	83
13871	35	63	72
13872	35	63	72
13873	35	63	41
13874	35	63	48
13875	35	63	79
13876	35	63	119
13877	35	63	53
13878	35	63	27
13879	35	63	15
13880	35	63	15
13881	35	63	87
13882	35	63	145
13883	35	63	122
13884	37	63	138
13885	37	63	147
13886	37	63	159
13887	37	63	71
13888	37	63	30
13889	37	63	27
13890	37	63	145
13891	37	63	167
13892	37	63	123
13893	37	63	176
13894	37	63	112
13895	37	63	102
13896	37	63	67
13897	18	63	23
13898	18	63	72
13899	18	63	72
13900	18	63	41
13901	18	63	48
13902	18	63	14
13903	18	63	40
13904	18	63	153
13905	18	63	142
13906	18	63	27
13907	18	63	145
13908	18	63	123
13909	10	63	23
13910	10	63	171
13911	10	63	107
13912	10	63	97
13913	10	63	52
13914	10	63	71
13915	10	63	48
13916	10	63	32
13917	10	63	32
13918	10	63	40
13919	10	63	53
13920	10	63	15
13921	10	63	87
13922	10	63	150
13923	10	63	167
13924	44	63	107
13925	44	63	107
13926	44	63	41
13927	44	63	161
13928	44	63	34
13929	44	63	126
13930	44	63	58
13931	44	63	85
13932	44	63	87
13933	27	63	23
13934	27	63	107
13935	27	63	111
13936	27	63	113
13937	27	63	113
13938	27	63	32
13939	27	63	85
13940	27	63	27
13941	27	63	13
13942	27	63	87
13943	27	63	167
13944	27	63	122
13945	13	63	107
13946	13	63	152
13947	13	63	57
13948	13	63	99
13949	13	63	40
13950	13	63	85
13951	13	63	98
13952	13	63	150
13953	13	63	164
13954	13	63	61
13955	7	63	171
13956	7	63	121
13957	7	63	126
13958	7	63	119
13959	7	63	63
13960	7	63	63
13961	7	63	85
13962	7	63	85
13963	7	63	142
13964	7	63	24
13965	7	63	98
13966	7	63	10
13967	7	63	61
13968	61	63	107
13969	61	63	107
13970	61	63	97
13971	61	63	127
13972	61	63	57
13973	61	63	40
13974	61	63	40
13975	61	63	156
13976	61	63	89
13977	61	63	142
13978	61	63	15
13979	61	63	104
13980	61	63	167
13981	61	63	123
13982	61	63	123
13983	61	63	102
13984	21	63	52
13985	21	63	79
13986	21	63	161
13987	21	63	126
13988	21	63	85
13989	21	63	104
13990	21	63	8
13991	21	63	74
13992	21	63	123
13993	21	63	61
13994	21	63	61
13995	40	63	147
13996	40	63	97
13997	40	63	97
13998	40	63	40
13999	40	63	153
14000	40	63	142
14001	40	63	149
14002	40	63	27
14003	40	63	27
14004	40	63	104
14005	40	63	77
14006	40	63	133
14007	40	63	122
14008	2	63	137
14009	2	63	107
14010	2	63	21
14011	2	63	41
14012	2	63	30
14013	2	63	84
14014	2	63	145
14015	2	63	167
14016	2	63	123
14017	2	63	31
14018	23	63	147
14019	23	63	72
14020	23	63	72
14021	23	63	21
14022	23	63	127
14023	23	63	41
14024	23	63	41
14025	23	63	111
14026	23	63	32
14027	23	63	63
14028	23	63	153
14029	23	63	59
14030	23	63	10
14031	23	63	123
14032	23	63	61
14033	23	63	102
14034	71	63	23
14035	71	63	97
14036	71	63	41
14037	71	63	113
14038	71	63	33
14039	71	63	63
14040	71	63	53
14041	71	63	153
14042	71	63	104
14043	71	63	123
14044	71	63	176
14045	71	63	122
14046	71	63	102
14047	32	63	83
14048	32	63	21
14049	32	63	30
14050	32	63	99
14051	32	63	99
14052	32	63	89
14053	32	63	119
14054	32	63	153
14055	32	63	142
14056	32	63	15
14057	32	63	8
14058	32	63	84
14059	32	63	176
14060	5	63	97
14061	5	63	121
14062	5	63	152
14063	5	63	136
14064	5	63	85
14065	5	63	27
14066	5	63	98
14067	5	63	87
14068	5	63	61
14069	5	63	148
14070	29	63	23
14071	29	63	72
14072	29	63	113
14073	29	63	32
14074	29	63	30
14075	29	63	40
14076	29	63	63
14077	29	63	15
14078	29	63	98
14079	29	63	98
14080	29	63	150
14081	29	63	133
14082	29	63	123
14083	29	63	123
14084	8	63	137
14085	8	63	4
14086	8	63	107
14087	8	63	121
14088	8	63	159
14089	8	63	14
14090	8	63	34
14091	8	63	33
14092	8	63	63
14093	8	63	63
14094	8	63	15
14095	8	63	98
14096	8	63	145
14097	8	63	123
14098	8	63	69
14099	14	63	138
14100	14	63	72
14101	14	63	21
14102	14	63	30
14103	14	63	119
14104	14	63	96
14105	14	63	98
14106	14	63	94
14107	14	63	61
14108	67	63	121
14109	67	63	79
14110	67	63	14
14111	67	63	53
14112	67	63	15
14113	67	63	145
14114	67	63	145
14115	67	63	122
14116	24	63	4
14117	24	63	48
14118	24	63	57
14119	24	63	40
14120	24	63	85
14121	24	63	142
14122	24	63	142
14123	24	63	15
14124	24	63	104
14125	24	63	133
14126	75	63	23
14127	75	63	23
14128	75	63	4
14129	75	63	72
14130	75	63	121
14131	75	63	52
14132	75	63	152
14133	75	63	119
14134	75	63	63
14135	75	63	53
14136	75	63	142
14137	75	63	87
14138	75	63	123
14139	75	63	123
14140	20	63	72
14141	20	63	41
14142	20	63	32
14143	20	63	42
14144	20	63	110
14145	20	63	84
14146	20	63	84
14147	20	63	61
14148	50	63	107
14149	50	63	97
14150	50	63	32
14151	50	63	126
14152	50	63	142
14153	50	63	27
14154	50	63	15
14155	50	63	104
14156	50	63	104
14157	50	63	167
14158	50	63	123
14159	45	63	97
14160	45	63	100
14161	45	63	40
14162	45	63	58
14163	45	63	119
14164	45	63	53
14165	45	63	142
14166	45	63	104
14167	45	63	70
14168	45	63	148
14169	1	63	137
14170	1	63	107
14171	1	63	48
14172	1	63	14
14173	1	63	57
14174	1	63	119
14175	1	63	63
14176	1	63	85
14177	1	63	109
14178	1	63	133
14179	1	63	122
14180	1	63	122
14181	41	63	41
14182	41	63	111
14183	41	63	53
14184	41	63	105
14185	41	63	27
14186	41	63	39
14187	41	63	122
14188	72	63	171
14189	72	63	147
14190	72	63	137
14191	72	63	107
14192	72	63	113
14193	72	63	40
14194	72	63	63
14195	72	63	133
14196	72	63	122
14197	72	63	108
14198	68	63	171
14199	68	63	72
14200	68	63	35
14201	68	63	97
14202	68	63	48
14203	68	63	57
14204	68	63	30
14205	68	63	126
14206	68	63	153
14207	68	63	15
14208	68	63	84
14209	68	63	87
14210	68	63	176
14211	57	63	4
14212	57	63	107
14213	57	63	159
14214	57	63	52
14215	57	63	14
14216	57	63	32
14217	57	63	119
14218	57	63	53
14219	57	63	167
14220	57	63	61
14221	57	63	61
14222	57	63	61
14223	11	63	147
14224	11	63	107
14225	11	63	42
14226	11	63	40
14227	11	63	119
14228	11	63	53
14229	11	63	173
14230	11	63	98
14231	11	63	150
14232	11	63	123
14233	11	63	122
14234	11	63	61
14235	11	63	61
14236	11	63	148
14237	42	63	137
14238	42	63	107
14239	42	63	41
14240	42	63	161
14241	42	63	40
14242	42	63	27
14243	42	63	104
14244	42	63	148
14245	49	63	111
14246	49	63	161
14247	49	63	32
14248	49	63	40
14249	49	63	53
14250	49	63	53
14251	49	63	142
14252	49	63	15
14253	49	63	145
14254	49	63	167
14255	49	63	122
14256	49	63	61
14257	65	63	171
14258	65	63	147
14259	65	63	147
14260	65	63	137
14261	65	63	72
14262	65	63	30
14263	65	63	40
14264	65	63	63
14265	65	63	53
14266	65	63	15
14267	65	63	8
14268	65	63	150
14269	65	63	167
14270	65	63	61
14271	65	63	61
14272	65	63	102
14273	17	63	107
14274	17	63	97
14275	17	63	111
14276	17	63	32
14277	17	63	32
14278	17	63	99
14279	17	63	63
14280	17	63	47
14281	17	63	10
14282	17	63	176
14283	17	63	68
14284	17	63	116
14285	17	63	148
14286	31	63	121
14287	31	63	79
14288	31	63	14
14289	31	63	42
14290	31	63	27
14291	31	63	114
14292	31	63	167
14293	31	63	148
14294	19	63	137
14295	19	63	72
14296	19	63	97
14297	19	63	30
14298	19	63	42
14299	19	63	53
14300	19	63	74
14301	19	63	145
14302	19	63	167
14303	19	63	167
14304	19	63	148
14305	19	63	5
14306	66	63	107
14307	66	63	41
14308	66	63	59
14309	66	63	15
14310	66	63	150
14311	25	63	147
14312	25	63	4
14313	25	63	97
14314	25	63	71
14315	25	63	57
14316	25	63	40
14317	25	63	85
14318	3	63	107
14319	3	63	107
14320	3	63	107
14321	3	63	159
14322	3	63	113
14323	3	63	57
14324	3	63	30
14325	3	63	126
14326	3	63	40
14327	3	63	87
14328	3	63	145
14329	3	63	150
14330	3	63	150
14331	3	63	61
14332	12	63	4
14333	12	63	4
14334	12	63	107
14335	12	63	119
14336	12	63	53
14337	12	63	27
14338	12	63	167
14339	12	63	61
14340	6	63	147
14341	6	63	107
14342	6	63	97
14343	6	63	121
14344	6	63	159
14345	6	63	52
14346	6	63	14
14347	6	63	126
14348	6	63	85
14349	6	63	80
